nom,x,y
Saint-Malo,-1.981890102218700,48.640968733616731
Saint-Martin-de-Landelles,-1.1724885658327768,48.545758928270374
Saint-Meen-le-Grand,-2.192949368689668,48.18861618088474
Saint-Nicolas,2.784986249558621,50.308316584346173
Saint-Omer,-0.443344964508999,48.928365648168210
Saint-Paul-Trois-Châteaux,4.757686492024738,44.348377771676326
Saint-Pée-sur-Nivelle,-1.555568149810887,43.356212793396139
Saint-Pol de Léon,-3.986354555548498,48.68476103545211
Saint-Pourçain-sur-Sioule,3.305845130581830,46.304641742303993
Saint-Priest,4.535471306478610,44.713190378210825
Saint-Quentin,3.277694206288256,49.847358860444018
Saint-Raphaël,6.847410008455688,43.457575191121528
Saint-Sébastien,1.530293253895252,46.393778838787185
Saint-Trivier,4.897131112329445,46.074301462579015
Saint-Vincent d'Aoste,7.647380470991658,45.751816573917395
Saint-Willebrord,4.590816802136615,51.55061381325382
Sainte Geneviève des Bois,2.3267504803604098,48.64129970993997
Sainte-Foy-la-Grande,0.217771451482327,44.840937292198056
Saintes,-0.649821107125262,45.742122435719978
Salies-de-Béarn,-0.917686366097994,43.468275707060528
Sallanches,6.607459781601462,45.947313960496658
Salon-de-Provence,5.067748702993232,43.646263972527407
Samatan,0.933838401087139,43.494107929245779
San Remo,7.773872388527041,43.822559994306246
Santenay,4.693357195558114,46.917072493375869
Sarran,1.931151026076948,45.412079942540331
Sarrebourg,7.047049625564346,48.738322617230061
Sarrebruck,6.989900504022022,49.23622872867782
Sarrelouis,6.748685514025975,49.31647927855743
Sarzeau,-2.751988197176636,47.524125316008416
Saumur,-0.083052383721047,47.267504821218381
Sauternes,-0.341376203787709,44.530843685427051
Savines,6.404238292429616,44.52642033103889
Sceaux,2.296460489819146,48.776475559877923
Scheveningen,4.275513689012697,52.107687924802526
Sedan,4.929558266336718,49.696826250444325
Seignosse,-1.398426912565472,43.702499334800102
Semur en Auxois,4.334404248422027,47.49114994108252
Senlis,2.585712625177685,49.211905654658480
Sens,3.297651788346453,48.195597586879387
Seo de Urgel,1.45567060868816,42.35724611443206
Seraing,5.508972054107747,50.615639306313696
Serre-Chevalier,6.589273264106379,44.93402084333142
Sestrières,6.880992353045128,44.959597231052854
Sète,3.648950986050201,43.392321442795897
Seurre,5.151861171222824,47.007476323313426
Sèvres - Grand Paris Seine Ouest,2.2129309215964295,48.82478249141981
Sheffield,-1.4726636162917202,53.39072370812565
Sisteron,5.930683873520908,44.200852447201001
Soissons,3.324625384722283,49.379429181534711
Sønderborg,9.80022194000461,54.91270411369428
Sorgues,4.866912095368890,44.014962061601047
Spa,5.862199575474419,50.48965706317122
St Valery-en-Caux,0.7096694664616222,49.866000942282476
Station des Rousses,6.059628901708221,46.48528435947965
Strasbourg,7.767743025832650,48.571237835890315
Stuttgart,9.176982825437406,48.780023812907274
Super-Lioran,2.7495253893536775,45.08340177451602
Superbagnères,0.5771309572638295,42.768321679404096
Tallard,6.044646415953904,44.459031823392642
Tarascon-sur-Ariège,1.595735902722147,42.846782064321637
Tarbes,0.066155398286431,43.234665623292621
Thionville,6.128954707076540,49.375935943652919
Thonon,6.4791140941648475,46.37255365055518
Thuir,2.758597989965900,42.643305535617010
Tignes,6.936135752423448,45.481583099228573
Tomblaine,6.221194319205856,48.685830546529267
Tonnerre,3.977520357195741,47.841283721284533
Toulon,5.932635213837066,43.136479758224858
Toulouse,1.432101611424766,43.596012824333386
Tournai,3.3886339111574584,50.61119123888374
Tournus,4.899410683623468,46.565325992996755
Tours,0.696130609844699,47.398404829577238
Transfert,1.0,1.0
Trelissac,0.7835490864287097,45.198449185226735
Trets,5.700144366679198,43.437824886024153
Trie-sur-Baïse,0.365991007996402,43.317983827438667
Trouville,0.600305229383914,49.584714563176064
Troyes,4.078442070877289,48.296750609779593
Tulle,1.763078668546503,45.273105583929080
Turin,7.677126921928544,45.07130859119118
Utah Beach Sainte-Marie-du-Mont,-1.1755466121907603,49.415031772549106
Utrecht,5.12148051332077,52.09383404811989
Vaison-la-Romaine,5.060201302343574,44.247885388889486
Val d'Aran,0.7946229209675202,42.70285168692138
Val d'Isère,6.977411,45.449556
Val Louron,0.388561,42.791588
Val Thorens,6.570631,45.300157
Valence,4.913571157320272,44.922535433227409
Valence d'Agen,0.890522,44.112457
Valenciennes,3.516206197501028,50.359123696197429
Valkenburg,5.830582,50.866159
Valloire,6.423579181443048,45.123298009022619
Valréas,4.993556986722504,44.376910583753890
Vals-les-Bains,4.343424347434717,44.666948534132935
Vannes,-2.756703808168837,47.660114807039918
Vatan,1.825314207538856,47.053637930839933
Vejle,9.535765,55.702170
Verbier,7.227660,46.098356
Verdun,5.362777253388726,49.145653886099922
Versailles,2.117422917658491,48.802319053133246
Verviers,5.865144,50.592229
Vesoul,6.154896142932226,47.631881418012078
Veurey,5.613249,45.273093
Vichy,3.424430987023422,46.129920676398768
Vierzon,2.078726252350412,47.236904681876361
Villard-de-Lans,5.544109846125128,45.060233517298734
Villars-les-Dombes,5.045005507068014,45.992676758103599
Ville d'Avray,2.188762,48.827778
Villefranche-sur-Saône,4.730982847599622,45.987207537618815
Villeneuve sur Lot,0.702629,44.410708
Villers Cotterets,3.093023,49.255862
Villeurbanne,4.888991274310090,45.771053530471043
Villié-Morgon,4.671601733719474,46.159417773509283
Vire,-0.885358,48.844785
Viry-Chatillon,2.374003,48.671430
Visé,5.692977,50.736692
Vitoria,-2.677787,42.858927
Vitré,-1.193420917817272,48.114107606811970
Vittel,5.954284781945236,48.200918976091437
Vizille,5.779561088475068,45.074545201965705
Voiron,5.582474658520176,45.379051547111096
Voreppe,5.642629431971344,45.289999427038701
Vouvray,0.803791951289759,47.426434120771624
Wanze,5.214606,50.537005
Waregem,3.431320,50.888103
Wasquehal,3.127928628519589,50.675123755580351
Waterloo,4.397389,50.716211
Wiesbaden,8.285801,50.013283
Woluwé-Saint-Pierre,4.413664,50.801060
York,-1.079925,53.962772
Ypres,2.883095,50.850433
Zélande,3.609429,51.498501
Zolder,5.256665,50.990598
Zurich,8.533124,47.378859
